0.737863 0.669245 0.338515
0.658388 0.952448 0.288110
0.835225 0.994062 0.154724
0.638124 nan nan
0.629087 nan nan
0.702323 nan nan
0.741992 nan nan
0.500223 nan nan
0.689903 nan nan
0.615108 0.899473 0.432569
