0.018182 nan nan
0.036358 nan nan
0.018182 nan nan
0.018182 nan nan
0.018182 nan nan
0.018182 nan nan
0.036358 nan nan
0.054545 nan nan
0.072716 nan nan
0.036358 nan nan
