-0.098413 0.012593 0.026984 -0.005564
-0.095238 0.014497 0.031066 -0.336585
-0.084127 0.017354 0.037188 -0.281191
-0.104762 0.009735 0.020862 -0.001858
-0.071429 0.023492 0.050340 -0.116512
-0.104762 0.009841 0.021088 -0.058769
-0.084127 0.017989 0.038549 -0.104872
-0.101587 0.012804 0.027438 -0.305459
-0.087302 0.017672 0.037868 -0.123479
-0.084127 0.018836 0.040363 -0.305934
