0.216973 nan nan
0.157864 nan nan
0.398598 nan nan
0.162731 nan nan
0.259141 nan nan
0.160613 nan nan
0.308840 nan nan
0.159745 nan nan
0.343330 nan nan
0.173881 nan nan
