0.749145 nan nan
0.620415 nan nan
0.404392 0.652508 0.552764
0.717174 0.988578 0.351339
0.432033 0.741931 0.402419
0.506682 0.945211 0.348127
0.341901 nan nan
0.635601 0.966573 0.386348
0.704357 nan nan
0.795609 0.995332 0.276349
