0.000539 0.000243 0.000539 0.000000
0.009973 0.003841 0.008535 0.133175
0.005930 0.002426 0.005391 -0.067326
0.009164 0.003342 0.007427 0.177050
0.010512 0.003841 0.008535 0.066667
0.009164 0.003639 0.008086 0.066667
0.008356 0.003437 0.007637 0.064746
0.000270 0.000121 0.000270 0.000000
0.002156 0.000836 0.001857 -0.044565
0.004313 0.001590 0.003534 0.331024
