0.036331 nan nan
0.054480 nan nan
0.054470 nan nan
0.018182 nan nan
0.054469 nan nan
0.036343 nan nan
0.054484 nan nan
0.054493 nan nan
0.054479 nan nan
0.054495 nan nan
