0.284615 0.110000 0.244444 -0.128825
0.301923 0.117404 0.260897 -0.146114
0.286538 0.111635 0.248077 -0.122816
0.305769 0.116250 0.258333 -0.109108
0.298077 0.115096 0.255769 -0.098031
0.286538 0.109712 0.243803 -0.069375
0.269231 0.103846 0.230769 0.006941
0.290385 0.110673 0.245940 -0.078277
0.284615 0.110769 0.246154 -0.147120
0.273077 0.103269 0.229487 0.003945
