0.001418 0.000496 0.001103 0.066667
0.005674 0.002270 0.005043 -0.088889
0.004728 0.001797 0.003993 0.132438
0.001891 0.000567 0.001261 0.133333
0.003783 0.001560 0.003467 0.000000
0.006147 0.002719 0.006042 -0.177778
0.022695 0.009929 0.022065 0.116612
0.035934 0.015839 0.035198 0.044444
0.008511 0.003593 0.007985 -0.005321
0.021749 0.009645 0.021434 -0.200000
