-0.103390 0.013183 0.028249 -0.454809
-0.098305 0.014426 0.030912 -0.086531
-0.098870 0.014614 0.031316 -0.193358
-0.096045 0.014840 0.031800 -0.088283
-0.094915 0.016460 0.035270 -0.245476
-0.098305 0.013446 0.028814 -0.041534
-0.100565 0.013333 0.028571 -0.113877
-0.106780 0.011186 0.023971 -0.372626
-0.106215 0.011224 0.024052 -0.331819
-0.105085 0.012316 0.026392 -0.418043
