0.015903 0.005108 0.011351 0.821358
0.016712 0.005202 0.011560 0.897456
0.012938 0.004690 0.010422 0.907267
0.013747 0.004461 0.009913 0.998518
0.015903 0.004865 0.010812 0.999903
0.004852 0.001914 0.004253 0.999608
0.021294 0.006051 0.013447 0.599783
0.016442 0.005027 0.011171 0.906555
0.012129 0.004650 0.010332 0.865204
0.015903 0.005485 0.012189 0.775054
