0.914753 1.000000 0.060543
0.527221 nan nan
0.495064 nan nan
0.775558 nan nan
0.818182 nan nan
0.672668 nan nan
0.818182 nan nan
0.734492 nan nan
0.672668 nan nan
0.654545 nan nan
